# BUSCO version is: 5.8.0 
# The lineage dataset is: saccharomycetes_odb10 (Creation date: 2020-08-05, number of genomes: 76, number of BUSCOs: 2137)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
26222at4891	Fragmented	h2tg000008l_path	1031783	1030059	-	465.4	363	https://www.orthodb.org/v10?query=26222at4891	Winged helix-like DNA-binding domain superfamily
26272at4891	Complete	h2tg000013l_path	1430884	1431564	+	146.8	137	https://www.orthodb.org/v10?query=26272at4891	DNA replication complex GINS protein SLD5
26290at4891	Complete	h2tg000013l_path	457910	456749	-	212.7	162	https://www.orthodb.org/v10?query=26290at4891	Repressor of RNA polymerase III transcription MAF1
26297at4891	Complete	h2tg000002l_path	106834	105701	-	117.7	194	https://www.orthodb.org/v10?query=26297at4891	Steadiness box (SB) domain
26316at4891	Complete	h2tg000006l_path	470330	469611	-	301.1	193	https://www.orthodb.org/v10?query=26316at4891	Methylthioribulose-1-phosphate dehydratase
26320at4891	Complete	h2tg000014l_path	63915	63073	-	375.8	206	https://www.orthodb.org/v10?query=26320at4891	MOB kinase activator family
26325at4891	Complete	h2tg000008l_path	563637	562603	-	326.6	261	https://www.orthodb.org/v10?query=26325at4891	Cell division cycle protein 123
26329at4891	Complete	h2tg000003l_path	414126	415196	+	265.1	253	https://www.orthodb.org/v10?query=26329at4891	Sas10/Utp3/C1D
26336at4891	Complete	h2tg000011l_path	460317	460910	+	250.5	166	https://www.orthodb.org/v10?query=26336at4891	p-loop containing nucleoside triphosphate hydrolase protein
26394at4891	Complete	h2tg000009l_path	688675	690099	+	197.4	252	https://www.orthodb.org/v10?query=26394at4891	tubulin nucleotide-binding domain-like protein
26399at4891	Complete	h2tg000002l_path	254184	258443	+	378.6	672	https://www.orthodb.org/v10?query=26399at4891	Mediator of RNA polymerase II transcription subunit 12
26409at4891	Complete	h2tg000016l_path	371387	370755	-	252.2	164	https://www.orthodb.org/v10?query=26409at4891	RNA methyltransferase TK0422/Sfm1
26413at4891	Complete	h2tg000003l_path	464940	465659	+	418.0	183	https://www.orthodb.org/v10?query=26413at4891	TATA-box binding protein
26418at4891	Complete	h2tg000016l_path	604096	603273	-	374.4	194	https://www.orthodb.org/v10?query=26418at4891	K Homology domain
26448at4891	Complete	h2tg000016l_path	359884	361725	+	517.9	468	https://www.orthodb.org/v10?query=26448at4891	putative mitochondrial translation system component
26458at4891	Complete	h2tg000013l_path	539810	540364	+	224.9	148	https://www.orthodb.org/v10?query=26458at4891	Ribosomal protein S10
26469at4891	Complete	h2tg000013l_path	1089936	1089100	-	139.1	149	https://www.orthodb.org/v10?query=26469at4891	Zinc finger, RING/FYVE/PHD-type
26500at4891	Complete	h2tg000010l_path	613373	614095	+	268.4	183	https://www.orthodb.org/v10?query=26500at4891	HAD superfamily
26506at4891	Complete	h2tg000008l_path	660595	659181	-	262.6	147	https://www.orthodb.org/v10?query=26506at4891	Small GTPase superfamily
26527at4891	Complete	h2tg000003l_path	320083	321902	+	345.5	367	https://www.orthodb.org/v10?query=26527at4891	Altered inheritance of mitochondria protein 9, mitochondrial
26542at4891	Complete	h2tg000001l_path	738724	739677	+	271.1	213	https://www.orthodb.org/v10?query=26542at4891	3-ketodihydrosphingosine reductase TSC10
26555at4891	Complete	h2tg000015l_path	276755	277750	+	223.3	236	https://www.orthodb.org/v10?query=26555at4891	Pre-rRNA-processing protein IPI1
26569at4891	Complete	h2tg000003l_path	403917	402523	-	310.1	244	https://www.orthodb.org/v10?query=26569at4891	Arf GTPase activating protein
26588at4891	Complete	h2tg000013l_path	264036	263242	-	222.9	185	https://www.orthodb.org/v10?query=26588at4891	Exoribonuclease, phosphorolytic domain 1
26614at4891	Complete	h2tg000015l_path	255621	252367	-	619.9	644	https://www.orthodb.org/v10?query=26614at4891	MIF4G-like domain superfamily
26617at4891	Complete	h2tg000006l_path	190234	189521	-	333.4	193	https://www.orthodb.org/v10?query=26617at4891	Ribulose-phosphate 3-epimerase
26624at4891	Complete	h2tg000007l_path	48268	49026	+	254.8	202	https://www.orthodb.org/v10?query=26624at4891	ER membrane protein complex subunit 3
26633at4891	Complete	h2tg000004l_path	746317	747258	+	126.4	182	https://www.orthodb.org/v10?query=26633at4891	DUF833-domain-containing protein
26634at4891	Complete	h2tg000010l_path	507621	508514	+	209.2	199	https://www.orthodb.org/v10?query=26634at4891	modification methylase HemK
26660at4891	Complete	h2tg000004l_path	665945	667312	+	227.7	207	https://www.orthodb.org/v10?query=26660at4891	Nop domain
26684at4891	Complete	h2tg000013l_path	850954	850244	-	219.2	193	https://www.orthodb.org/v10?query=26684at4891	Dephospho-CoA kinase
26689at4891	Complete	h2tg000011l_path	367271	368338	+	277.7	238	https://www.orthodb.org/v10?query=26689at4891	Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase
26725at4891	Complete	h2tg000007l_path	277914	277294	-	137.3	138	https://www.orthodb.org/v10?query=26725at4891	Cytochrome c heme lyase
26729at4891	Complete	h2tg000004l_path	936380	935613	-	288.1	192	https://www.orthodb.org/v10?query=26729at4891	translation protein
26743at4891	Complete	h2tg000016l_path	399605	400594	+	251.3	219	https://www.orthodb.org/v10?query=26743at4891	Ferredoxin reductase-type FAD-binding domain
26745at4891	Complete	h2tg000008l_path	265116	266084	+	231.2	181	https://www.orthodb.org/v10?query=26745at4891	Putative 25S rRNA (Uracil2843-N3)-methyltransferase
26758at4891	Complete	h2tg000001l_path	745131	746255	+	269.0	272	https://www.orthodb.org/v10?query=26758at4891	Lysine methyltransferase
26789at4891	Complete	h2tg000013l_path	1383728	1384684	+	292.0	239	https://www.orthodb.org/v10?query=26789at4891	Cdk-activating kinase assembly factor MAT1, centre
26792at4891	Complete	h2tg000008l_path	596626	596054	-	323.8	156	https://www.orthodb.org/v10?query=26792at4891	Small GTPase superfamily
26808at4891	Complete	h2tg000004l_path	558381	557731	-	194.8	143	https://www.orthodb.org/v10?query=26808at4891	Phosphatidic acid phosphatase type 2/haloperoxidase
26866at4891	Complete	h2tg000013l_path	1107982	1105979	-	256.3	257	https://www.orthodb.org/v10?query=26866at4891	UBA-like superfamily
26880at4891	Complete	h2tg000011l_path	329030	328203	-	317.9	204	https://www.orthodb.org/v10?query=26880at4891	isopentenyl-diphosphate delta-isomerase
26885at4891	Complete	h2tg000013l_path	114890	115747	+	280.8	202	https://www.orthodb.org/v10?query=26885at4891	Dehydrodolichyl diphosphate synthase complex subunit NUS1
26894at4891	Complete	h2tg000009l_path	460327	459275	-	221.8	193	https://www.orthodb.org/v10?query=26894at4891	P-loop containing nucleoside triphosphate hydrolase protein
26895at4891	Complete	h2tg000004l_path	214482	215540	+	214.9	216	https://www.orthodb.org/v10?query=26895at4891	terpenoid cyclases/Protein prenyltransferase
26931at4891	Complete	h2tg000015l_path	284617	283775	-	231.8	170	https://www.orthodb.org/v10?query=26931at4891	Chromatin modification-related protein
27048at4891	Complete	h2tg000013l_path	1110470	1111567	+	420.5	304	https://www.orthodb.org/v10?query=27048at4891	Phosphatidylethanolamine-binding protein
27063at4891	Complete	h2tg000011l_path	156184	154265	-	181.7	318	https://www.orthodb.org/v10?query=27063at4891	Signal recognition particle subunit SRP72
27080at4891	Complete	h2tg000013l_path	376410	375640	-	184.3	182	https://www.orthodb.org/v10?query=27080at4891	Zinc finger C2H2 superfamily
27081at4891	Complete	h2tg000003l_path	208509	207730	-	322.8	182	https://www.orthodb.org/v10?query=27081at4891	CDP-diacylglycerol--serine O-phosphatidyltransferase
27092at4891	Complete	h2tg000004l_path	506520	507488	+	223.8	195	https://www.orthodb.org/v10?query=27092at4891	Ethanolamine-phosphate cytidylyltransferase
27104at4891	Complete	h2tg000007l_path	526745	525495	-	398.9	326	https://www.orthodb.org/v10?query=27104at4891	Nucleosome assembly protein
27126at4891	Complete	h2tg000001l_path	729024	729858	+	146.1	161	https://www.orthodb.org/v10?query=27126at4891	Ribonuclease P protein subunit
27132at4891	Complete	h2tg000013l_path	936566	937441	+	332.8	229	https://www.orthodb.org/v10?query=27132at4891	ribosomal protein L5
27140at4891	Complete	h2tg000009l_path	325329	324133	-	272.8	268	https://www.orthodb.org/v10?query=27140at4891	Zinc finger, RING/FYVE/PHD-type
27141at4891	Complete	h2tg000013l_path	811579	810533	-	220.3	196	https://www.orthodb.org/v10?query=27141at4891	Kinase
27202at4891	Complete	h2tg000016l_path	646374	645091	-	256.2	259	https://www.orthodb.org/v10?query=27202at4891	PIN domain
27209at4891	Complete	h2tg000008l_path	535770	537494	+	636.6	455	https://www.orthodb.org/v10?query=27209at4891	WD40-repeat-containing domain
27291at4891	Complete	h2tg000011l_path	615297	614225	-	282.3	219	https://www.orthodb.org/v10?query=27291at4891	cyclin-like protein
27320at4891	Complete	h2tg000013l_path	1331141	1332670	+	365.7	360	https://www.orthodb.org/v10?query=27320at4891	GPI-anchor transamidase activity
27323at4891	Complete	h2tg000009l_path	263464	266552	+	364.9	507	https://www.orthodb.org/v10?query=27323at4891	Ankyrin repeat-containing domain
27330at4891	Complete	h2tg000011l_path	138845	139384	+	304.3	162	https://www.orthodb.org/v10?query=27330at4891	Small COPII coat GTPase SAR1
27339at4891	Complete	h2tg000009l_path	225168	224434	-	242.5	171	https://www.orthodb.org/v10?query=27339at4891	ribosomal protein L4
27342at4891	Complete	h2tg000013l_path	1325201	1324386	-	242.9	187	https://www.orthodb.org/v10?query=27342at4891	Eukaryotic translation initiation factor 3 subunit G
27370at4891	Complete	h2tg000010l_path	387221	389611	+	320.8	397	https://www.orthodb.org/v10?query=27370at4891	Spindle pole body component
27389at4891	Complete	h2tg000005l_path	290141	289287	-	227.3	183	https://www.orthodb.org/v10?query=27389at4891	F-actin-capping protein subunit alpha/beta
27431at4891	Complete	h2tg000007l_path	374636	375304	+	249.8	181	https://www.orthodb.org/v10?query=27431at4891	Uncharacterized hydrolase
27435at4891	Complete	h2tg000001l_path	306918	306235	-	264.4	176	https://www.orthodb.org/v10?query=27435at4891	Pyridoxamine 5'-phosphate oxidase
27475at4891	Complete	h2tg000009l_path	605093	603522	-	231.9	180	https://www.orthodb.org/v10?query=27475at4891	Ssh4-like, SPRY domain
27496at4891	Complete	h2tg000009l_path	899703	900404	+	316.7	191	https://www.orthodb.org/v10?query=27496at4891	Proteasome endopeptidase complex
27505at4891	Complete	h2tg000011l_path	677593	676781	-	153.5	172	https://www.orthodb.org/v10?query=27505at4891	DnaJ domain
27533at4891	Complete	h2tg000004l_path	888421	889158	+	289.7	200	https://www.orthodb.org/v10?query=27533at4891	Exoribonuclease, phosphorolytic domain 1
27535at4891	Complete	h2tg000001l_path	547462	548187	+	184.1	150	https://www.orthodb.org/v10?query=27535at4891	Bacterial bifunctional deaminase-reductase
27547at4891	Complete	h2tg000008l_path	146636	147928	+	198.0	202	https://www.orthodb.org/v10?query=27547at4891	Histone acetyltransferase
27558at4891	Complete	h2tg000009l_path	145909	145310	-	248.1	164	https://www.orthodb.org/v10?query=27558at4891	Small GTPase
27561at4891	Complete	h2tg000004l_path	460152	461645	+	366.6	299	https://www.orthodb.org/v10?query=27561at4891	N-end rule aminoacyl transferase
27570at4891	Complete	h2tg000008l_path	698334	699065	+	267.2	191	https://www.orthodb.org/v10?query=27570at4891	Protein N-terminal and lysine N-methyltransferase EFM7
27676at4891	Complete	h2tg000006l_path	450385	451290	+	422.7	235	https://www.orthodb.org/v10?query=27676at4891	Translation initiation factor 2, alpha subunit
27703at4891	Complete	h2tg000010l_path	439078	438446	-	252.0	135	https://www.orthodb.org/v10?query=27703at4891	Atypical dual-specificity phosphatase Siw14-like
27717at4891	Complete	h2tg000013l_path	1198519	1196606	-	212.1	300	https://www.orthodb.org/v10?query=27717at4891	RNA polymerase III type 2 promoter sequence-specific DNA binding
27724at4891	Fragmented	h2tg000006l_path	569801	568993	-	237.9	185	https://www.orthodb.org/v10?query=27724at4891	Deoxyhypusine hydroxylase
27753at4891	Complete	h2tg000002l_path	225453	227234	+	443.1	337	https://www.orthodb.org/v10?query=27753at4891	putative membrane protein
27755at4891	Fragmented	h2tg000013l_path	1222868	1223248	+	158.6	116	https://www.orthodb.org/v10?query=27755at4891	EF-hand
27769at4891	Complete	h2tg000010l_path	419950	420606	+	208.7	153	https://www.orthodb.org/v10?query=27769at4891	yeats-domain-containing protein
27816at4891	Duplicated	h2tg000013l_path	644884	644135	-	334.9	200	https://www.orthodb.org/v10?query=27816at4891	Monothiol glutaredoxin-3
27816at4891	Duplicated	h2tg000003l_path	538828	538097	-	328.3	200	https://www.orthodb.org/v10?query=27816at4891	Monothiol glutaredoxin-3
27845at4891	Complete	h2tg000011l_path	768531	769700	+	465.2	314	https://www.orthodb.org/v10?query=27845at4891	Methylthioribose-1-phosphate isomerase
27851at4891	Complete	h2tg000010l_path	574388	575185	+	269.8	143	https://www.orthodb.org/v10?query=27851at4891	Atypical dual-specificity phosphatase Siw14-like
27862at4891	Complete	h2tg000004l_path	142328	143874	+	308.0	182	https://www.orthodb.org/v10?query=27862at4891	MT-A70-like
27863at4891	Missing
27869at4891	Complete	h2tg000003l_path	177911	178495	+	297.0	174	https://www.orthodb.org/v10?query=27869at4891	Proteasome, subunit alpha/beta
27875at4891	Complete	h2tg000011l_path	753030	753686	+	227.5	158	https://www.orthodb.org/v10?query=27875at4891	CDP-diacylglycerol--inositol 3-phosphatidyltransferase
27888at4891	Complete	h2tg000011l_path	271666	272511	+	92.6	133	https://www.orthodb.org/v10?query=27888at4891	Autophagy protein 5
27889at4891	Complete	h2tg000010l_path	625567	624755	-	333.7	206	https://www.orthodb.org/v10?query=27889at4891	Mitochondrial carrier
27915at4891	Complete	h2tg000011l_path	259691	257619	-	359.8	345	https://www.orthodb.org/v10?query=27915at4891	Kinesin-like protein
27927at4891	Complete	h2tg000015l_path	467222	467902	+	243.0	166	https://www.orthodb.org/v10?query=27927at4891	Transmembrane adaptor Erv26
27928at4891	Missing
27940at4891	Complete	h2tg000009l_path	58697	57875	-	223.7	174	https://www.orthodb.org/v10?query=27940at4891	Signal recognition particle SEC65 subunit
27981at4891	Complete	h2tg000016l_path	841006	841719	+	159.2	156	https://www.orthodb.org/v10?query=27981at4891	tetrapyrrole biosynthesis, uroporphyrinogen III synthase
27991at4891	Complete	h2tg000006l_path	586602	585727	-	158.7	185	https://www.orthodb.org/v10?query=27991at4891	Tetratricopeptide repeat
27998at4891	Complete	h2tg000001l_path	721521	722444	+	351.5	212	https://www.orthodb.org/v10?query=27998at4891	Ribosomal protein S5 domain 2-type fold
28029at4891	Complete	h2tg000004l_path	807192	806182	-	234.0	150	https://www.orthodb.org/v10?query=28029at4891	Gar2, RNA recognition motif 1
28032at4891	Complete	h2tg000001l_path	714588	713140	-	532.5	331	https://www.orthodb.org/v10?query=28032at4891	Bystin
28037at4891	Complete	h2tg000008l_path	778599	779558	+	365.9	233	https://www.orthodb.org/v10?query=28037at4891	Fibronectin type III
28051at4891	Complete	h2tg000013l_path	589371	588802	-	237.1	165	https://www.orthodb.org/v10?query=28051at4891	acyl-CoA N-acyltransferase
28058at4891	Complete	h2tg000004l_path	843136	842393	-	261.9	173	https://www.orthodb.org/v10?query=28058at4891	Protein YIP
28072at4891	Complete	h2tg000003l_path	474712	475860	+	367.4	281	https://www.orthodb.org/v10?query=28072at4891	Membrane  insertase YidC/ALB3/OXA1/COX18
28089at4891	Complete	h2tg000008l_path	321567	322841	+	283.3	288	https://www.orthodb.org/v10?query=28089at4891	Heat shock protein DnaJ, cysteine-rich domain
28105at4891	Complete	h2tg000001l_path	568431	567883	-	306.9	160	https://www.orthodb.org/v10?query=28105at4891	Small GTPase superfamily, ARF/SAR type
28115at4891	Complete	h2tg000015l_path	497196	496321	-	259.6	217	https://www.orthodb.org/v10?query=28115at4891	Chalcone isomerase
28127at4891	Complete	h2tg000016l_path	873710	875134	+	203.9	268	https://www.orthodb.org/v10?query=28127at4891	putative acyltransferase
28151at4891	Fragmented	h2tg000006l_path	459769	460815	+	349.4	249	https://www.orthodb.org/v10?query=28151at4891	glycosyltransferase family 50 protein
28165at4891	Complete	h2tg000001l_path	182405	184091	+	336.5	322	https://www.orthodb.org/v10?query=28165at4891	RFT1
28180at4891	Complete	h2tg000010l_path	220139	219081	-	430.4	238	https://www.orthodb.org/v10?query=28180at4891	Protein URE2
28186at4891	Complete	h2tg000011l_path	584806	583829	-	337.8	230	https://www.orthodb.org/v10?query=28186at4891	Mitochondrial carrier
28190at4891	Complete	h2tg000002l_path	193059	192067	-	151.3	142	https://www.orthodb.org/v10?query=28190at4891	Exosome complex component RRP43
28212at4891	Complete	h2tg000003l_path	349403	348789	-	355.3	190	https://www.orthodb.org/v10?query=28212at4891	N-terminal nucleophile aminohydrolase
28217at4891	Complete	h2tg000004l_path	475535	474785	-	344.8	208	https://www.orthodb.org/v10?query=28217at4891	Proteasome endopeptidase complex
28227at4891	Complete	h2tg000013l_path	1333873	1332890	-	261.7	246	https://www.orthodb.org/v10?query=28227at4891	Leucine carboxyl methyltransferase 1
28236at4891	Fragmented	h2tg000006l_path	52672	53499	+	87.5	169	https://www.orthodb.org/v10?query=28236at4891	pre-mRNA splicing factor
28239at4891	Complete	h2tg000007l_path	560270	560764	+	220.6	148	https://www.orthodb.org/v10?query=28239at4891	Transcription initiation factor IIE subunit beta
28251at4891	Complete	h2tg000004l_path	123362	122766	-	257.3	160	https://www.orthodb.org/v10?query=28251at4891	GOLD domain
28258at4891	Complete	h2tg000013l_path	164016	163468	-	199.7	138	https://www.orthodb.org/v10?query=28258at4891	Adenylate kinase isoenzyme 6 homolog
28309at4891	Complete	h2tg000011l_path	535796	536362	+	192.3	154	https://www.orthodb.org/v10?query=28309at4891	Coatomer subunit zeta
28314at4891	Complete	h2tg000002l_path	35396	34185	-	121.5	167	https://www.orthodb.org/v10?query=28314at4891	Protein PBN1
